func_code,assignment_id,func_name,description,test,correct,user,academic_year,normalized,representative,repair,submission_id,repair_correctness
"def remove_zeros(a):
    i = 0
    while i < len(a):
        print(a[0])
        if int(a[len(a) - i]) == 0:
            a.remove(a[len(a) - i])
        i = i + 1",remove_zeros,remove_zeros,Take a list of numbers and removes the zeros from it.,"assert remove_zeros([])==None and remove_zeros([])==None and remove_zeros([5202, -24344, -6528])==None and remove_zeros([5202, -24344, -6528])==None",False,dcc2a3d3-d90d-4640-9797-7d037bff9027,2017.0,"Module(body=[FunctionDef(name='remove_zeros', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load())], keywords=[])), If(test=Compare(left=Call(func=Name(id='int', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Name(id='x_1', ctx=Load())), ctx=Load())], keywords=[]), ops=[Eq()], comparators=[Constant(value=0)]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Name(id='x_1', ctx=Load())), ctx=Load())], keywords=[]))], orelse=[]), Assign(targets=[Name(id='x_1', ctx=Store())], value=BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[])], decorator_list=[])], type_ignores=[])","def remove_zeros(a):
    i = 0
    while i < len(a):
        print(a[0])
        if int(a[len(a) - i]) == 0:
            a.remove(a[len(a) - i])
        i = i + 1","def remove_zeros(list):
    while 0 in list:
        if True:
            list.remove(0)",17194,True
"def merge_lists(l1, l2):
    i = 0
    k = 0
    l3 = []
    while i < len(l1):
        l3.append(l1[k])
        print(i, k)
        i = i + 1
        k = k + 2",merge_lists,merge_lists,Take two lists l1 and l2 and return a third list which contains every second element of l1 and l2.,"assert merge_lists([],[])==[] and merge_lists([],[1, 2, 3, 4])==[1, 3] and merge_lists([1, 2, 3, 4],[])==[1, 3] and merge_lists([10, 20, 45, 2, -10987, 89165],[9, 0, -6754, 5625264, 8765])==[10, 45, -10987, 9, -6754, 8765]",False,557b99ed-3c48-4070-b887-de4b2d06ac8d,2017.0,"Module(body=[FunctionDef(name='merge_lists', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_3', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_4', ctx=Store())], value=List(elts=[], ctx=Load())), While(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_4', ctx=Load()), attr='append', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], keywords=[])), Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Name(id='x_2', ctx=Load()), Name(id='x_3', ctx=Load())], keywords=[])), Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1))), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=2)))], orelse=[])], decorator_list=[])], type_ignores=[])","def merge_lists(l1, l2):
    i = 0
    k = 0
    l3 = []
    while i < len(l1):
        l3.append(l1[k])
        print(i, k)
        i = i + 1
        k = k + 2","def merge_lists(l1, l2):
    l3 = []
    i = 0
    while i < len(l1):
        l3.append(l1[i])
        if True:
            0
        i += 2
    i = 0
    while i < len(l2):
        l3.append(l2[i])
        i += 2
    return l3",17212,True
"def swap_unique_keys_values(d):
    keys = []
    values = []
    for key in d:
        values.append(d[key])
    for key in d:
        if d.count(values) == 1:
            keys.append(key)
            values.append(d[key])
    new = {}
    i = 0
    while i < len(keys):
        val = values[i]
        key = keys[i]
        new[val] = key
        i = i + 1
    return new",swap_unique_keys_values,swap_unique_keys_values,Swap the keys of a dictionary with its unique values.,"assert swap_unique_keys_values({})=={} and swap_unique_keys_values({'1': 'a'})=={'a': '1'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_unique_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'b': '2'}",False,ebcb6801-87f5-4fa5-b252-f89ccb02603a,2017.0,"Module(body=[FunctionDef(name='swap_unique_keys_values', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=List(elts=[], ctx=Load())), Assign(targets=[Name(id='x_2', ctx=Store())], value=List(elts=[], ctx=Load())), For(target=Name(id='x_3', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[Expr(value=Call(func=Attribute(value=Name(id='x_2', ctx=Load()), attr='append', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], keywords=[]))], orelse=[]), For(target=Name(id='x_3', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[If(test=Compare(left=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='count', ctx=Load()), args=[Name(id='x_2', ctx=Load())], keywords=[]), ops=[Eq()], comparators=[Constant(value=1)]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_1', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_3', ctx=Load())], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='x_2', ctx=Load()), attr='append', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())], keywords=[]))], orelse=[])], orelse=[]), Assign(targets=[Name(id='x_4', ctx=Store())], value=Dict(keys=[], values=[])), Assign(targets=[Name(id='x_5', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_5', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])]), body=[Assign(targets=[Name(id='x_6', ctx=Store())], value=Subscript(value=Name(id='x_2', ctx=Load()), slice=Name(id='x_5', ctx=Load()), ctx=Load())), Assign(targets=[Name(id='x_3', ctx=Store())], value=Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_5', ctx=Load()), ctx=Load())), Assign(targets=[Subscript(value=Name(id='x_4', ctx=Load()), slice=Name(id='x_6', ctx=Load()), ctx=Store())], value=Name(id='x_3', ctx=Load())), Assign(targets=[Name(id='x_5', ctx=Store())], value=BinOp(left=Name(id='x_5', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Return(value=Name(id='x_4', ctx=Load()))], decorator_list=[])], type_ignores=[])","def swap_unique_keys_values(d):
    keys = []
    values = []
    for key in d:
        values.append(d[key])
    for key in d:
        if d.count(values) == 1:
            keys.append(key)
            values.append(d[key])
    new = {}
    i = 0
    while i < len(keys):
        val = values[i]
        key = keys[i]
        new[val] = key
        i = i + 1
    return new","def swap_unique_keys_values(d):
    store = {}
    val = []
    va = list(d.values())
    for i in va:
        val.append(i)
    print(val)
    for k, v in list(d.items()):
        if va.count(v) == 1:
            store[k] = v
    return {v: k for k, v in list(store.items())}",17228,True
"def fibonacci(n):
    list = [0]
    i = 0
    while n >= len(list):
        if len(list) > 1:
            new_num = list[i] + list[i - 1]
        else:
            new_num = list[i] + 1
        list.append(new_num)
        i = i + 1
    print(list[-1])",fibonacci_iter,fibonacci,Iteratively compute the value of the fibonacci series at position n.,assert fibonacci(1)==1 and fibonacci(41)==165580141 and fibonacci(3)==2 and fibonacci(91)==4660046610375530309,False,1952771b-859e-46c9-8146-448dc8ef5870,2017.0,"Module(body=[FunctionDef(name='fibonacci', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=List(elts=[Constant(value=0)], ctx=Load())), Assign(targets=[Name(id='x_2', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[GtE()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])]), body=[If(test=Compare(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]), ops=[Gt()], comparators=[Constant(value=1)]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), op=Add(), right=Subscript(value=Name(id='x_1', ctx=Load()), slice=BinOp(left=Name(id='x_2', ctx=Load()), op=Sub(), right=Constant(value=1)), ctx=Load())))], orelse=[Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Subscript(value=Name(id='x_1', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load()), op=Add(), right=Constant(value=1)))]), Expr(value=Call(func=Attribute(value=Name(id='x_1', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_3', ctx=Load())], keywords=[])), Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Subscript(value=Name(id='x_1', ctx=Load()), slice=UnaryOp(op=USub(), operand=Constant(value=1)), ctx=Load())], keywords=[]))], decorator_list=[])], type_ignores=[])","def fibonacci(n):
    list = [0]
    i = 0
    while n >= len(list):
        if len(list) > 1:
            new_num = list[i] + list[i - 1]
        else:
            new_num = list[i] + 1
        list.append(new_num)
        i = i + 1
    print(list[-1])","def fibonacci(n):
    fib = [0, 1]
    i = 2
    while i < n + 1:
        if True:
            tmp = int(fib[i - 2]) + int(fib[i - 1])
            fib.append(tmp)
            i += 1
        else:
            0
    return fib[n]",17259,True
"def sumup(n):
    if n == 1:
        return 1
    else:
        return n * sumup(n - 1)",sumup,sumup,Return the sum of all integers up to n.,assert sumup(0)==0 and sumup(1)==1 and sumup(2)==3 and sumup(10)==55 and sumup(27)==378,False,bda058db-eb82-407a-b3b2-8f24355f1fa5,2017.0,"Module(body=[FunctionDef(name='sumup', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[Eq()], comparators=[Constant(value=1)]), body=[Return(value=Constant(value=1))], orelse=[Return(value=BinOp(left=Name(id='x_0', ctx=Load()), op=Mult(), right=Call(func=Name(id='sumup', ctx=Load()), args=[BinOp(left=Name(id='x_0', ctx=Load()), op=Sub(), right=Constant(value=1))], keywords=[])))])], decorator_list=[])], type_ignores=[])","def sumup(n):
    if n == 1:
        return 1
    else:
        return n * sumup(n - 1)","def sumup(n):
    if n < 2:
        return n
    else:
        sum_to_n = sumup(n - 1)
        return n + sum_to_n",17271,True
"def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) / 2
        assert low <= mid < high
        if a[mid] < q:
            low = mid + 1
            assert a[low - 1] < q
        elif q < a[mid]:
            high = mid
            assert q <= a[high]
    return low",bsearch,bsearch,Search for element q in the sorted array a.,"assert bsearch([],12)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],5)==4 and bsearch([1, 2, 3, 4, 6, 7, 8],1)==0 and bsearch([1, 2, 3, 4, 6, 7, 8],4)==3",False,4a1f2726-b713-40f0-b544-9de55d617a12,2017.0,"Module(body=[FunctionDef(name='bsearch', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_3', ctx=Store())], value=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), While(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[Lt()], comparators=[Name(id='x_3', ctx=Load())]), body=[Assign(targets=[Name(id='x_4', ctx=Store())], value=BinOp(left=BinOp(left=Name(id='x_2', ctx=Load()), op=Add(), right=Name(id='x_3', ctx=Load())), op=Div(), right=Constant(value=2))), Assert(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[LtE(), Lt()], comparators=[Name(id='x_4', ctx=Load()), Name(id='x_3', ctx=Load())])), If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load()), ops=[Lt()], comparators=[Name(id='x_1', ctx=Load())]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=Name(id='x_4', ctx=Load()), op=Add(), right=Constant(value=1))), Assert(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=BinOp(left=Name(id='x_2', ctx=Load()), op=Sub(), right=Constant(value=1)), ctx=Load()), ops=[Lt()], comparators=[Name(id='x_1', ctx=Load())]))], orelse=[If(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Lt()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_4', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Name(id='x_4', ctx=Load())), Assert(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[LtE()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load())]))], orelse=[])])], orelse=[]), Return(value=Name(id='x_2', ctx=Load()))], decorator_list=[])], type_ignores=[])","def bsearch(a, q):
    low = 0
    high = len(a)
    while low < high:
        mid = (low + high) / 2
        assert low <= mid < high
        if a[mid] < q:
            low = mid + 1
            assert a[low - 1] < q
        elif q < a[mid]:
            high = mid
            assert q <= a[high]
    return low","def bsearch(a, q):
    low = 0
    high = len(a) - 1
    mid = 0
    while low < len(a) and a[low] < q:
        mid = (high + low) // 2
        if a[mid] < q:
            low = mid + 1
        elif False:
            0
        high = mid
    return low",17318,False
"def swap_keys_values(x):
    d = {v: k for k, v in list(a.items())}
    return x",swap_keys_values,swap_keys_values,Swap the keys of a dictionary with its values.,"assert swap_keys_values({})=={} and swap_keys_values({'1': 'a'})=={'a': '1'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'c', '4': 'd'})=={'a': '1', 'b': '2', 'c': '3', 'd': '4'} and swap_keys_values({'1': 'a', '2': 'b', '3': 'a'})=={'a': '3', 'b': '2'}",False,c0d569cd-4374-4e65-8e98-e814031fb3ca,2017.0,"Module(body=[FunctionDef(name='swap_keys_values', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=DictComp(key=Name(id='v', ctx=Load()), value=Name(id='k', ctx=Load()), generators=[comprehension(target=Tuple(elts=[Name(id='k', ctx=Store()), Name(id='v', ctx=Store())], ctx=Store()), iter=Call(func=Name(id='list', ctx=Load()), args=[Call(func=Attribute(value=Name(id='a', ctx=Load()), attr='items', ctx=Load()), args=[], keywords=[])], keywords=[]), ifs=[], is_async=0)])), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def swap_keys_values(x):
    d = {v: k for k, v in list(a.items())}
    return x","def swap_keys_values(d):
    d = {v: k for k, v in list(d.items())}
    return d",17348,True
"def search(letter):
    str = input()
    letter = input()
    if letter in str:
        print(True)
    else:
        print(false)",search_iter,search,Iteratively search for a letter in a string,"assert search('','0')==False and search('0','0')==True and search('ERFE0Rfsef','0')==True and search('ERFERfsef0','0')==True and search('','a')==False and search('cbzeycuzbvyzuvb','a')==False and search('cbsducsvdbcyts','c')==True and search('dbzeducvbzy','y')==True and search('xqvsgxcutvy','u')==True",False,d31360b5-795b-45df-bd6f-a99df2683eae,2017.0,"Module(body=[FunctionDef(name='search', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Name(id='input', ctx=Load()), args=[], keywords=[])), Assign(targets=[Name(id='x_0', ctx=Store())], value=Call(func=Name(id='input', ctx=Load()), args=[], keywords=[])), If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[In()], comparators=[Name(id='x_1', ctx=Load())]), body=[Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Constant(value=True)], keywords=[]))], orelse=[Expr(value=Call(func=Name(id='print', ctx=Load()), args=[Name(id='false', ctx=Load())], keywords=[]))])], decorator_list=[])], type_ignores=[])","def search(letter):
    str = input()
    letter = input()
    if letter in str:
        print(True)
    else:
        print(false)","def search(string, letter):
    i = 0
    if letter in string:
        return True
    else:
        return False",17377,True
"def count_letters(s):
    count = 0
    if s == '':
        return 0
    length = count_letters(s[:-1])
    count += 1
    if length == 0:
        return count",count_letters,count_letters,Return the number of lettres in a string.,assert count_letters('')==0 and count_letters('0')==1 and count_letters('##')==2 and count_letters('t')==1 and count_letters('fqfseqfseqsse')==13,False,7c3b55b1-74b7-4570-8484-5a4354d497aa,2017.0,"Module(body=[FunctionDef(name='count_letters', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), If(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[Eq()], comparators=[Constant(value='')]), body=[Return(value=Constant(value=0))], orelse=[]), Assign(targets=[Name(id='x_2', ctx=Store())], value=Call(func=Name(id='count_letters', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=UnaryOp(op=USub(), operand=Constant(value=1))), ctx=Load())], keywords=[])), AugAssign(target=Name(id='x_1', ctx=Store()), op=Add(), value=Constant(value=1)), If(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[Eq()], comparators=[Constant(value=0)]), body=[Return(value=Name(id='x_1', ctx=Load()))], orelse=[])], decorator_list=[])], type_ignores=[])","def count_letters(s):
    count = 0
    if s == '':
        return 0
    length = count_letters(s[:-1])
    count += 1
    if length == 0:
        return count","def count_letters(s):
    if False:
        0
    n = 0
    print(n)
    if not s:
        return 0
    n += 1
    return n + count_letters(s[1:])",17383,True
"def reverse_list(a):
    if len(a) == 1:
        return a
    l = reverse_list(a[1:]).append(a[0])
    return l",reverse_recur,reverse_list,Recursively reverse a list of elements.,"assert reverse_list([])==[] and reverse_list([0])==[0] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457, 85, -74, -10050, 787, -3])==[-3, 787, -10050, -74, 85, -109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650] and reverse_list([0, 0])==[0, 0] and reverse_list([85, -74, -10050, 787, 9650, 12103, -1947378123, -109345868112896702250879906349988323457, -3])==[-3, -109345868112896702250879906349988323457, -1947378123, 12103, 9650, 787, -10050, -74, 85] and reverse_list([85, -74, -10050, 787, -3, 9650, 12103, -1947378123, -109345868112896702250879906349988323457])==[-109345868112896702250879906349988323457, -1947378123, 12103, 9650, -3, 787, -10050, -74, 85]",False,b799d072-e18e-40e6-96cb-77c78c9e2a0f,2017.0,"Module(body=[FunctionDef(name='reverse_list', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[If(test=Compare(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), ops=[Eq()], comparators=[Constant(value=1)]), body=[Return(value=Name(id='x_0', ctx=Load()))], orelse=[]), Assign(targets=[Name(id='x_1', ctx=Store())], value=Call(func=Attribute(value=Call(func=Name(id='reverse_list', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=Constant(value=1)), ctx=Load())], keywords=[]), attr='append', ctx=Load()), args=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load())], keywords=[])), Return(value=Name(id='x_1', ctx=Load()))], decorator_list=[])], type_ignores=[])","def reverse_list(a):
    if len(a) == 1:
        return a
    l = reverse_list(a[1:]).append(a[0])
    return l","def reverse_list(a):
    if a == []:
        return a
    return reverse_list(a[1:]) + [a[0]]",17394,True
"def remove_zeros(x):
    i = 0
    while i < len(x):
        if x[i] == 0:
            del x[i]
        if x[i] == 0:
            del x[i]
        i = i + 1
    return x",remove_zeros,remove_zeros,Take a list of numbers and removes the zeros from it.,"assert remove_zeros([])==None and remove_zeros([])==None and remove_zeros([5202, -24344, -6528])==None and remove_zeros([5202, -24344, -6528])==None",False,a93c9eeb-104a-4436-bd9a-c2e65d311d9e,2017.0,"Module(body=[FunctionDef(name='remove_zeros', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Constant(value=0)]), body=[Delete(targets=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Del())])], orelse=[]), If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Load()), ops=[Eq()], comparators=[Constant(value=0)]), body=[Delete(targets=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_1', ctx=Load()), ctx=Del())])], orelse=[]), Assign(targets=[Name(id='x_1', ctx=Store())], value=BinOp(left=Name(id='x_1', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def remove_zeros(x):
    i = 0
    while i < len(x):
        if x[i] == 0:
            del x[i]
        if x[i] == 0:
            del x[i]
        i = i + 1
    return x","def remove_zeros(list):
    while 0 in list:
        if False:
            0
        if True:
            list.remove(0)",17398,True
"def selection_sort(a):
    i = 0
    while i < len(a):
        p = 0
        j = 1
        while j < len(a):
            if a[j] < a[p]:
                p = j
            j = j + 1",selection_sort,selection_sort,Sort a list by repeatedly move minimimum of remaining sublist to front.,"assert selection_sort([])==[] and selection_sort([0])==[0] and selection_sort([25204, -1, -18176])==[-18176, -1, 25204] and selection_sort([-18176, -1, 25204])==[-18176, -1, 25204]",False,30a4c165-17bc-4bdf-a096-e2a252a403eb,2017.0,"Module(body=[FunctionDef(name='selection_sort', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_1', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Constant(value=0)), Assign(targets=[Name(id='x_3', ctx=Store())], value=Constant(value=1)), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[Lt()], comparators=[Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])]), body=[If(test=Compare(left=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_3', ctx=Load()), ctx=Load()), ops=[Lt()], comparators=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='x_2', ctx=Load()), ctx=Load())]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Name(id='x_3', ctx=Load()))], orelse=[]), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[])], orelse=[])], decorator_list=[])], type_ignores=[])","def selection_sort(a):
    i = 0
    while i < len(a):
        p = 0
        j = 1
        while j < len(a):
            if a[j] < a[p]:
                p = j
            j = j + 1","def selection_sort(a):
    i = 0
    while i < len(a):
        j = i
        while j < len(a):
            if a[j] < a[i]:
                a[i], a[j] = a[j], a[i]
            j += 1
        i += 1
    return a",17416,True
